"-89.744349999999997","17.783390000000001","22","San Jose, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.424530000000004","17.391919999999999","23","Flores, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.266130000000004","17.444299999999998","24","Melchor de Mencos, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.231970000000004","17.389209999999999","25","Melchor de Mencos, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-88.995053612700005","17.720585400200001","259",", Orange Walk, Belize  (Rank 5)<BR><BR>Ref. Vaughan 2006"
"-89.242279999999994","17.338159999999998","26","Melchor de Mencos, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.167069999999995","17.35988","27","Melchor de Mencos, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.133589999999998","17.318909999999999","28",", Cayo, Belize  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.022286543999996","17.683319474200001","28 195 2",", Orange Walk, Belize  (Rank 5)<BR><BR>Ref. Vaughan 2006"
"-89.060145313299998","17.697381196399999","28 195 3",", Orange Walk, Belize  (Rank 5)<BR><BR>Ref. Vaughan 2006"
